GO.ID	Term	Annotated	Significant	Expected	Rank in Fisher.classic	Fisher.classic	Fisher.weight01	ontology
GO:0102304	sesquithujene synthase activity	6	0	0.01	2723	1.00000	1	MF
GO:0102339	3-oxo-arachidoyl-CoA reductase activity	18	0	0.02	2724	1.00000	1	MF
GO:0102340	3-oxo-behenoyl-CoA reductase activity	18	0	0.02	2725	1.00000	1	MF
GO:0102341	3-oxo-lignoceroyl-CoA reductase activity	18	0	0.02	2726	1.00000	1	MF
GO:0102342	3-oxo-cerotoyl-CoA reductase activity	18	0	0.02	2727	1.00000	1	MF
GO:0102343	3-hydroxy-arachidoyl-CoA dehydratase activity	31	0	0.04	2728	1.00000	1	MF
GO:0102344	3-hydroxy-behenoyl-CoA dehydratase activity	31	0	0.04	2729	1.00000	1	MF
GO:0102345	3-hydroxy-lignoceroyl-CoA dehydratase activity	31	0	0.04	2730	1.00000	1	MF
GO:0102351	gamma-aminobutyrate transaminase (glyoxylate dependent) activity	10	0	0.01	2731	1.00000	1	MF
GO:0102358	daphnetin-8-O-methyltransferase activity	7	0	0.01	2732	1.00000	1	MF
GO:0102406	omega-hydroxypalmitate O-sinapoyl transferase activity	12	0	0.01	2733	1.00000	1	MF
GO:0102452	bisdemethoxycurcumin synthase activity	8	0	0.01	2734	1.00000	1	MF
GO:0102483	scopolin beta-glucosidase activity	140	0	0.17	2735	1.00000	1	MF
GO:0102499	SHG alpha-glucan phosphorylase activity	16	0	0.02	2736	1.00000	1	MF
GO:0102500	beta-maltose 4-alpha-glucanotransferase activity	32	0	0.04	2737	1.00000	1	MF
GO:0102502	ADP-glucose-starch glucosyltransferase activity	6	0	0.01	2738	1.00000	1	MF
GO:0102521	tRNA-4-demethylwyosine synthase activity	7	0	0.01	2739	1.00000	1	MF
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	10	0	0.01	2740	1.00000	1	MF
GO:0102545	phosphatidyl phospholipase B activity	28	0	0.03	2741	1.00000	1	MF
GO:0102550	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity	6	0	0.01	2742	1.00000	1	MF
GO:0102562	hydroxyproline O-arbinofuranose transferase activity	8	0	0.01	2743	1.00000	1	MF
GO:0102597	3alpha-hydroxy-ent-sandaracopimardiene 9-beta-monooxygenase activity	32	0	0.04	2744	1.00000	1	MF
GO:0102652	gibberellin A9,2-oxoglutarate:oxygen oxidoreductase activity	8	0	0.01	2745	1.00000	1	MF
GO:0102682	N6-(Delta2-isopentenyl)-adenosine 5'-monophosphate phosphoribohydrolase activity	24	0	0.03	2746	1.00000	1	MF
GO:0102704	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase activity	8	0	0.01	2747	1.00000	1	MF
GO:0102705	serine decarboxylase activity	6	0	0.01	2748	1.00000	1	MF
GO:0102717	DIBOA-glucoside oxygenase activity	5	0	0.01	2749	1.00000	1	MF
GO:0102721	ubiquinol:oxygen oxidoreductase activity	18	0	0.02	2750	1.00000	1	MF
GO:0102726	DIMBOA glucoside beta-D-glucosidase activity	89	0	0.11	2751	1.00000	1	MF
GO:0102732	myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity	19	0	0.02	2752	1.00000	1	MF
GO:0102751	UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity	12	0	0.01	2753	1.00000	1	MF
GO:0102752	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen s...	29	0	0.03	2754	1.00000	1	MF
GO:0102756	very-long-chain 3-ketoacyl-CoA synthase activity	105	0	0.13	2755	1.00000	1	MF
GO:0102769	dihydroceramide glucosyltransferase activity	7	0	0.01	2756	1.00000	1	MF
GO:0102773	dihydroceramide kinase activity	9	0	0.01	2757	1.00000	1	MF
GO:0102786	stearoyl-[acp] desaturase activity	13	0	0.02	2758	1.00000	1	MF
GO:0102799	glucosinolate glucohydrolase activity	12	0	0.01	2759	1.00000	1	MF
GO:0102822	quercetin 3'-O-methyltransferase activity	8	0	0.01	2760	1.00000	1	MF
GO:0102835	1-18:2-2-16:0-monogalactosyldiacylglycerol desaturase activity	7	0	0.01	2761	1.00000	1	MF
GO:0102837	1-18:2-2-16:1-monogalactosyldiacylglycerol desaturase activity	7	0	0.01	2762	1.00000	1	MF
GO:0102839	1-18:2-2-16:2-monogalactosyldiacylglycerol desaturase activity	7	0	0.01	2763	1.00000	1	MF
GO:0102840	1-18:2-2-16:3-monogalactosyldiacylglycerol desaturase activity	7	0	0.01	2764	1.00000	1	MF
GO:0102842	1-18:1-2-16:2-monogalactosyldiacylglycerol desaturase activity (SN2-16:3 forming)	7	0	0.01	2765	1.00000	1	MF
GO:0102848	1-18:2-2-18:2-digalactosyldiacylglycerol desaturase activity	7	0	0.01	2766	1.00000	1	MF
GO:0102849	1-18:2-2-18:3-digalactosyldiacylglycerol desaturase activity	7	0	0.01	2767	1.00000	1	MF
GO:0102874	1-16:0-2-18:2-digalactosyldiacylglycerol desaturase activity	7	0	0.01	2768	1.00000	1	MF
GO:0102875	1-18:2-2-18:2-monogalactosyldiacylglycerol desaturase activity	7	0	0.01	2769	1.00000	1	MF
GO:0102877	alpha-copaene synthase activity	11	0	0.01	2770	1.00000	1	MF
GO:0102884	alpha-zingiberene synthase activity	5	0	0.01	2771	1.00000	1	MF
GO:0102887	beta-sesquiphellandrene synthase activity	5	0	0.01	2772	1.00000	1	MF
GO:0102924	gibberellin A44,2-oxoglutarate:oxygen oxidoreductase activity	8	0	0.01	2773	1.00000	1	MF
GO:0102938	orcinol O-methyltransferase activity	10	0	0.01	2774	1.00000	1	MF
GO:0102955	S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity	5	0	0.01	2775	1.00000	1	MF
GO:0102960	momilactone-A synthase activity	5	0	0.01	2776	1.00000	1	MF
GO:0102965	alcohol-forming fatty acyl-CoA reductase activity	43	0	0.05	2777	1.00000	1	MF
GO:0102983	xylogalacturonan beta-1,3-xylosyltransferase activity	36	0	0.04	2778	1.00000	1	MF
GO:0102985	Delta12-fatty-acid desaturase activity	10	0	0.01	2779	1.00000	1	MF
GO:0102990	5-n-alk(en)ylresorcinol O-methyltransferase activity	5	0	0.01	2780	1.00000	1	MF
GO:0102991	myristoyl-CoA hydrolase activity	6	0	0.01	2781	1.00000	1	MF
GO:0102993	linolenate Delta15 desaturase activity	6	0	0.01	2782	1.00000	1	MF
GO:0102998	4-sulfomuconolactone hydrolase activity	5	0	0.01	2783	1.00000	1	MF
GO:0103012	ferredoxin-thioredoxin reductase activity	8	0	0.01	2784	1.00000	1	MF
GO:0103045	methione N-acyltransferase activity	27	0	0.03	2785	1.00000	1	MF
GO:0103066	4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating)...	8	0	0.01	2786	1.00000	1	MF
GO:0103067	4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	8	0	0.01	2787	1.00000	1	MF
GO:0103075	indole-3-pyruvate monooxygenase activity	25	0	0.03	2788	1.00000	1	MF
GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity	12	0	0.01	2789	1.00000	1	MF
GO:0106018	phosphatidylinositol-3,5-bisphosphate phosphatase activity	53	0	0.06	2790	1.00000	1	MF
GO:0106029	tRNA pseudouridine synthase activity	36	0	0.04	2791	1.00000	1	MF
GO:0106130	purine phosphoribosyltransferase activity	13	0	0.02	2792	1.00000	1	MF
GO:0106245	L-serine-phosphatidylethanolamine phosphatidyltransferase activity	23	0	0.03	2793	1.00000	1	MF
GO:0106286	(E)-caffeate-CoA ligase activity	6	0	0.01	2794	1.00000	1	MF
GO:0106290	trans-cinnamate-CoA ligase activity	278	0	0.33	2795	1.00000	1	MF
GO:0106292	superoxide-generating NADPH oxidase activity	18	0	0.02	2796	1.00000	1	MF
GO:0120013	lipid transfer activity	86	0	0.1	2797	1.00000	1	MF
GO:0120014	phospholipid transfer activity	76	0	0.09	2798	1.00000	1	MF
GO:0120016	sphingolipid transfer activity	33	0	0.04	2799	1.00000	1	MF
GO:0120017	ceramide transfer activity	31	0	0.04	2800	1.00000	1	MF
GO:0120091	jasmonic acid hydrolase	5	0	0.01	2801	1.00000	1	MF
GO:0120159	rRNA pseudouridine synthase activity	12	0	0.01	2802	1.00000	1	MF
GO:0120227	acyl-CoA binding	81	0	0.1	2803	1.00000	1	MF
GO:0120250	fatty acid omega-hydroxylase activity	7	0	0.01	2804	1.00000	1	MF
GO:0140030	modification-dependent protein binding	195	0	0.23	2805	1.00000	1	MF
GO:0140033	acetylation-dependent protein binding	8	0	0.01	2806	1.00000	1	MF
GO:0140034	methylation-dependent protein binding	45	0	0.05	2807	1.00000	1	MF
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity	44	0	0.05	2808	1.00000	1	MF
GO:0140102	catalytic activity, acting on a rRNA	291	0	0.35	2809	1.00000	1	MF
GO:0140103	catalytic activity, acting on a glycoprotein	118	0	0.14	2810	1.00000	1	MF
GO:0140104	molecular carrier activity	145	0	0.17	2811	1.00000	1	MF
GO:0140142	nucleocytoplasmic carrier activity	160	0	0.19	2812	1.00000	1	MF
GO:0140223	general transcription initiation factor activity	146	0	0.18	2813	1.00000	1	MF
GO:0140296	general transcription initiation factor binding	135	0	0.16	2814	1.00000	1	MF
GO:0140297	DNA-binding transcription factor binding	10	0	0.01	2815	1.00000	1	MF
GO:0140299	small molecule sensor activity	97	0	0.12	2816	1.00000	1	MF
GO:0140303	intramembrane lipid transporter activity	74	0	0.09	2817	1.00000	1	MF
GO:0140312	cargo adaptor activity	58	0	0.07	2818	1.00000	1	MF
GO:0140313	molecular sequestering activity	5	0	0.01	2819	1.00000	1	MF
GO:0140318	protein transporter activity	123	0	0.15	2820	1.00000	1	MF
GO:0140323	solute:anion antiporter activity	113	0	0.14	2821	1.00000	1	MF
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	65	0	0.08	2822	1.00000	1	MF
GO:0140338	sphingomyelin transfer activity	5	0	0.01	2823	1.00000	1	MF
GO:0140359	ABC-type transmembrane transporter activity	865	0	1.04	2824	1.00000	1	MF
GO:0140414	phosphopantetheine-dependent carrier activity	53	0	0.06	2825	1.00000	1	MF
GO:0140457	protein demethylase activity	112	0	0.13	2826	1.00000	1	MF
GO:0140496	gamma-tubulin complex binding	12	0	0.01	2827	1.00000	1	MF
GO:0150100	RNA binding involved in posttranscriptional gene silencing	29	0	0.03	2828	1.00000	1	MF
GO:1900750	oligopeptide binding	123	0	0.15	2829	1.00000	1	MF
GO:1901505	carbohydrate derivative transmembrane transporter activity	448	0	0.54	2830	1.00000	1	MF
GO:1901567	fatty acid derivative binding	81	0	0.1	2831	1.00000	1	MF
GO:1901611	phosphatidylglycerol binding	10	0	0.01	2832	1.00000	1	MF
GO:1901612	cardiolipin binding	5	0	0.01	2833	1.00000	1	MF
GO:1901618	organic hydroxy compound transmembrane transporter activity	50	0	0.06	2834	1.00000	1	MF
GO:1901681	sulfur compound binding	294	0	0.35	2835	1.00000	1	MF
GO:1901683	arsenate ion transmembrane transporter activity	6	0	0.01	2836	1.00000	1	MF
GO:1901974	glycerate transmembrane transporter activity	7	0	0.01	2837	1.00000	1	MF
GO:1901981	phosphatidylinositol phosphate binding	418	0	0.5	2838	1.00000	1	MF
GO:1901982	maltose binding	13	0	0.02	2839	1.00000	1	MF
GO:1902387	ceramide 1-phosphate binding	31	0	0.04	2840	1.00000	1	MF
GO:1902388	ceramide 1-phosphate transfer activity	31	0	0.04	2841	1.00000	1	MF
GO:1902936	phosphatidylinositol bisphosphate binding	352	0	0.42	2842	1.00000	1	MF
GO:1903231	mRNA binding involved in posttranscriptional gene silencing	29	0	0.03	2843	1.00000	1	MF
GO:1903425	fluoride transmembrane transporter activity	14	0	0.02	2844	1.00000	1	MF
GO:1905538	polysome binding	7	0	0.01	2845	1.00000	1	MF
GO:1990050	phosphatidic acid transfer activity	8	0	0.01	2846	1.00000	1	MF
GO:1990136	linoleate 9S-lipoxygenase activity	11	0	0.01	2847	1.00000	1	MF
GO:1990137	plant seed peroxidase activity	14	0	0.02	2848	1.00000	1	MF
GO:1990165	single-strand break-containing DNA binding	5	0	0.01	2849	1.00000	1	MF
GO:1990189	peptide-serine-N-acetyltransferase activity	9	0	0.01	2850	1.00000	1	MF
GO:1990247	N6-methyladenosine-containing RNA binding	11	0	0.01	2851	1.00000	1	MF
GO:1990259	histone-glutamine methyltransferase activity	10	0	0.01	2852	1.00000	1	MF
GO:1990269	RNA polymerase II C-terminal domain phosphoserine binding	32	0	0.04	2853	1.00000	1	MF
GO:1990275	preribosome binding	13	0	0.02	2854	1.00000	1	MF
GO:1990380	Lys48-specific deubiquitinase activity	25	0	0.03	2855	1.00000	1	MF
GO:1990404	protein ADP-ribosylase activity	23	0	0.03	2856	1.00000	1	MF
GO:1990450	linear polyubiquitin binding	9	0	0.01	2857	1.00000	1	MF
GO:1990465	aldehyde oxygenase (deformylating) activity	80	0	0.1	2858	1.00000	1	MF
GO:1990482	sphingolipid alpha-glucuronosyltransferase activity	5	0	0.01	2859	1.00000	1	MF
GO:1990518	single-stranded 3'-5' DNA helicase activity	10	0	0.01	2860	1.00000	1	MF
GO:1990538	xylan O-acetyltransferase activity	63	0	0.08	2861	1.00000	1	MF
GO:1990585	hydroxyproline O-arabinosyltransferase activity	11	0	0.01	2862	1.00000	1	MF
GO:1990610	acetolactate synthase regulator activity	12	0	0.01	2863	1.00000	1	MF
GO:1990714	hydroxyproline O-galactosyltransferase activity	25	0	0.03	2864	1.00000	1	MF
GO:1990756	ubiquitin ligase-substrate adaptor activity	10	0	0.01	2865	1.00000	1	MF
GO:1990757	ubiquitin ligase activator activity	19	0	0.02	2866	1.00000	1	MF
GO:1990817	RNA adenylyltransferase activity	18	0	0.02	2867	1.00000	1	MF
GO:1990825	sequence-specific mRNA binding	19	0	0.02	2868	1.00000	1	MF
GO:1990838	poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends	5	0	0.01	2869	1.00000	1	MF
GO:1990841	promoter-specific chromatin binding	37	0	0.04	2870	1.00000	1	MF
GO:1990883	rRNA cytidine N-acetyltransferase activity	8	0	0.01	2871	1.00000	1	MF
GO:1990939	ATP-dependent microtubule motor activity	126	0	0.15	2872	1.00000	1	MF
GO:2001066	amylopectin binding	11	0	0.01	2873	1.00000	1	MF
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	334	1	0.4	62	0.3321	1	CC
GO:0000323	lytic vacuole	319	1	0.38	60	0.3199	1	CC
GO:0000428	DNA-directed RNA polymerase complex	1150	2	1.39	76	0.4044	1	CC
GO:0005575	cellular_component	73032	88	88	135	1.0000	1	CC
GO:0005618	cell wall	466	3	0.56	5	0.0190	1	CC
GO:0005622	intracellular	49407	53	59.53	123	0.9436	1	CC
GO:0005667	transcription regulator complex	767	1	0.92	98	0.6053	1	CC
GO:0005740	mitochondrial envelope	2283	1	2.75	122	0.9390	1	CC
GO:0005764	lysosome	289	1	0.35	58	0.2947	1	CC
GO:0005768	endosome	1382	4	1.67	27	0.0861	1	CC
GO:0005783	endoplasmic reticulum	3331	1	4.01	127	0.9836	1	CC
GO:0005798	Golgi-associated vesicle	631	2	0.76	43	0.1766	1	CC
GO:0005819	spindle	518	2	0.62	37	0.1294	1	CC
GO:0005838	proteasome regulatory particle	172	1	0.21	45	0.1875	1	CC
GO:0005856	cytoskeleton	2578	2	3.11	111	0.8216	1	CC
GO:0005874	microtubule	1381	2	1.66	86	0.4976	1	CC
GO:0008023	transcription elongation factor complex	187	1	0.23	48	0.2021	1	CC
GO:0009521	photosystem	594	1	0.72	89	0.5128	1	CC
GO:0009531	secondary cell wall	78	1	0.09	29	0.0898	1	CC
GO:0009532	plastid stroma	1093	2	1.32	71	0.3801	1	CC
GO:0009534	chloroplast thylakoid	1240	2	1.49	80	0.4417	1	CC
GO:0012505	endomembrane system	10172	13	12.26	83	0.4555	1	CC
GO:0012506	vesicle membrane	763	1	0.92	97	0.6034	1	CC
GO:0015630	microtubule cytoskeleton	1811	2	2.18	104	0.6449	1	CC
GO:0016591	RNA polymerase II, holoenzyme	463	1	0.56	78	0.4288	1	CC
GO:0016604	nuclear body	383	1	0.46	68	0.3706	1	CC
GO:0019866	organelle inner membrane	1938	1	2.34	117	0.9063	1	CC
GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	23	1	0.03	8	0.0274	1	CC
GO:0022624	proteasome accessory complex	172	1	0.21	46	0.1875	1	CC
GO:0030133	transport vesicle	355	1	0.43	64	0.3489	1	CC
GO:0030134	COPII-coated ER to Golgi transport vesicle	214	1	0.26	55	0.2277	1	CC
GO:0030135	coated vesicle	841	1	1.01	102	0.6394	1	CC
GO:0030312	external encapsulating structure	495	3	0.6	6	0.0222	1	CC
GO:0030658	transport vesicle membrane	317	1	0.38	59	0.3182	1	CC
GO:0030659	cytoplasmic vesicle membrane	734	1	0.88	96	0.5891	1	CC
GO:0030662	coated vesicle membrane	585	1	0.7	87	0.5074	1	CC
GO:0030880	RNA polymerase complex	1199	2	1.44	77	0.4249	1	CC
GO:0031090	organelle membrane	8954	13	10.79	57	0.2795	1	CC
GO:0031410	cytoplasmic vesicle	2495	4	3.01	66	0.3542	1	CC
GO:0031966	mitochondrial membrane	2012	1	2.42	119	0.9146	1	CC
GO:0031967	organelle envelope	4361	1	5.25	132	0.9956	1	CC
GO:0031974	membrane-enclosed lumen	6088	7	7.34	99	0.6074	1	CC
GO:0031975	envelope	4361	1	5.25	133	0.9956	1	CC
GO:0031976	plastid thylakoid	1244	2	1.5	81	0.4434	1	CC
GO:0031981	nuclear lumen	4859	6	5.85	93	0.5357	1	CC
GO:0031982	vesicle	2620	4	3.16	74	0.3885	1	CC
GO:0031984	organelle subcompartment	1990	2	2.4	109	0.6955	1	CC
GO:0032806	carboxy-terminal domain protein kinase complex	66	2	0.08	1	0.0029	1	CC
GO:0032991	protein-containing complex	17813	12	21.46	134	0.9956	1	CC
GO:0034357	photosynthetic membrane	1413	3	1.7	56	0.2426	1	CC
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	2145	8	2.58	3	0.0044	1	CC
GO:0042651	thylakoid membrane	1224	2	1.47	79	0.4352	1	CC
GO:0043226	organelle	44344	48	53.43	116	0.9017	1	CC
GO:0043227	membrane-bounded organelle	41761	46	50.32	114	0.8505	1	CC
GO:0043228	non-membrane-bounded organelle	10943	6	13.19	129	0.9940	1	CC
GO:0043229	intracellular organelle	43634	46	52.58	121	0.9372	1	CC
GO:0043232	intracellular non-membrane-bounded organelle	10943	6	13.19	130	0.9940	1	CC
GO:0043233	organelle lumen	6088	7	7.34	100	0.6074	1	CC
GO:0055029	nuclear DNA-directed RNA polymerase complex	681	2	0.82	47	0.1983	1	CC
GO:0055035	plastid thylakoid membrane	1092	2	1.32	70	0.3797	1	CC
GO:0061695	transferase complex, transferring phosphorus-containing groups	1833	3	2.21	72	0.3803	1	CC
GO:0070013	intracellular organelle lumen	6088	7	7.34	101	0.6074	1	CC
GO:0071944	cell periphery	8831	16	10.64	19	0.0618	1	CC
GO:0090575	RNA polymerase II transcription regulator complex	424	1	0.51	75	0.4011	1	CC
GO:0097708	intracellular vesicle	2502	4	3.01	67	0.3561	1	CC
GO:0098588	bounding membrane of organelle	4619	5	5.57	106	0.6606	1	CC
GO:0098796	membrane protein complex	3701	3	4.46	112	0.8293	1	CC
GO:0098805	whole membrane	2869	4	3.46	84	0.4561	1	CC
GO:0098852	lytic vacuole membrane	58	1	0.07	22	0.0676	1	CC
GO:0099080	supramolecular complex	1966	2	2.37	108	0.6891	1	CC
GO:0099081	supramolecular polymer	1438	2	1.73	90	0.5192	1	CC
GO:0099512	supramolecular fiber	1438	2	1.73	91	0.5192	1	CC
GO:0099513	polymeric cytoskeletal fiber	1414	2	1.7	88	0.5102	1	CC
GO:1902494	catalytic complex	6276	7	7.56	103	0.6400	1	CC
GO:1902554	serine/threonine protein kinase complex	412	2	0.5	28	0.0886	1	CC
GO:1902911	protein kinase complex	470	2	0.57	34	0.1104	1	CC
GO:1905368	peptidase complex	1081	3	1.3	39	0.1422	1	CC
GO:1905369	endopeptidase complex	920	3	1.11	31	0.1000	1	CC
GO:1990234	transferase complex	3661	4	4.41	105	0.6490	1	CC
GO:1990752	microtubule end	43	1	0.05	18	0.0505	1	CC
GO:0000015	phosphopyruvate hydratase complex	40	0	0.05	136	1.0000	1	CC
GO:0000109	nucleotide-excision repair complex	22	0	0.03	137	1.0000	1	CC
GO:0000110	nucleotide-excision repair factor 1 complex	14	0	0.02	138	1.0000	1	CC
GO:0000118	histone deacetylase complex	184	0	0.22	139	1.0000	1	CC
GO:0000120	RNA polymerase I transcription regulator complex	13	0	0.02	140	1.0000	1	CC
GO:0000123	histone acetyltransferase complex	232	0	0.28	141	1.0000	1	CC
GO:0000124	SAGA complex	81	0	0.1	142	1.0000	1	CC
GO:0000126	transcription factor TFIIIB complex	15	0	0.02	143	1.0000	1	CC
GO:0000127	transcription factor TFIIIC complex	59	0	0.07	144	1.0000	1	CC
GO:0000137	Golgi cis cisterna	5	0	0.01	145	1.0000	1	CC
GO:0000138	Golgi trans cisterna	17	0	0.02	146	1.0000	1	CC
GO:0000145	exocyst	361	0	0.43	147	1.0000	1	CC
GO:0000148	1,3-beta-D-glucan synthase complex	101	0	0.12	148	1.0000	1	CC
GO:0000151	ubiquitin ligase complex	903	0	1.09	149	1.0000	1	CC
GO:0000152	nuclear ubiquitin ligase complex	141	0	0.17	150	1.0000	1	CC
GO:0000153	cytoplasmic ubiquitin ligase complex	49	0	0.06	151	1.0000	1	CC
GO:0000159	protein phosphatase type 2A complex	117	0	0.14	152	1.0000	1	CC
GO:0000164	protein phosphatase type 1 complex	19	0	0.02	153	1.0000	1	CC
GO:0000172	ribonuclease MRP complex	18	0	0.02	154	1.0000	1	CC
GO:0000176	nuclear exosome (RNase complex)	96	0	0.12	155	1.0000	1	CC
GO:0000177	cytoplasmic exosome (RNase complex)	79	0	0.1	156	1.0000	1	CC
GO:0000178	exosome (RNase complex)	148	0	0.18	157	1.0000	1	CC
GO:0000214	tRNA-intron endonuclease complex	11	0	0.01	158	1.0000	1	CC
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	10	0	0.01	159	1.0000	1	CC
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	36	0	0.04	160	1.0000	1	CC
GO:0000228	nuclear chromosome	975	0	1.17	161	1.0000	1	CC
GO:0000243	commitment complex	52	0	0.06	162	1.0000	1	CC
GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	8	0	0.01	163	1.0000	1	CC
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)	74	0	0.09	164	1.0000	1	CC
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	67	0	0.08	165	1.0000	1	CC
GO:0000312	plastid small ribosomal subunit	8	0	0.01	166	1.0000	1	CC
GO:0000313	organellar ribosome	241	0	0.29	167	1.0000	1	CC
GO:0000314	organellar small ribosomal subunit	92	0	0.11	168	1.0000	1	CC
GO:0000315	organellar large ribosomal subunit	119	0	0.14	169	1.0000	1	CC
GO:0000322	storage vacuole	50	0	0.06	170	1.0000	1	CC
GO:0000325	plant-type vacuole	598	0	0.72	171	1.0000	1	CC
GO:0000326	protein storage vacuole	48	0	0.06	172	1.0000	1	CC
GO:0000346	transcription export complex	22	0	0.03	173	1.0000	1	CC
GO:0000347	THO complex	79	0	0.1	174	1.0000	1	CC
GO:0000407	phagophore assembly site	113	0	0.14	175	1.0000	1	CC
GO:0000408	EKC/KEOPS complex	25	0	0.03	176	1.0000	1	CC
GO:0000417	HIR complex	11	0	0.01	177	1.0000	1	CC
GO:0000418	RNA polymerase IV complex	48	0	0.06	178	1.0000	1	CC
GO:0000419	RNA polymerase V complex	49	0	0.06	179	1.0000	1	CC
GO:0000421	autophagosome membrane	26	0	0.03	180	1.0000	1	CC
GO:0000427	plastid-encoded plastid RNA polymerase complex	47	0	0.06	181	1.0000	1	CC
GO:0000444	MIS12/MIND type complex	11	0	0.01	182	1.0000	1	CC
GO:0000445	THO complex part of transcription export complex	18	0	0.02	183	1.0000	1	CC
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	19	0	0.02	184	1.0000	1	CC
GO:0000775	chromosome, centromeric region	295	0	0.36	185	1.0000	1	CC
GO:0000776	kinetochore	218	0	0.26	186	1.0000	1	CC
